Feature_ID|Feature_Name|Class|State_Alpha|State_num|County|County_num|Primary_lat_DMS|Primary_lon_DMS|Primary_lat_DEC|Primary_lon_DEC|Source_State_Alpha|Source_lat_DMS|Source_lon_DMS|Source_lat_DEC|Source_lon_DEC|Elevation_Meters|Map_Name
567926|Hen Cove|Bay|ME|23|Cumberland|005|434741N|0695424W|43.794805|-69.9067138||||||0|Orrs Island
567927|Hen Island|Island|ME|23|Cumberland|005|434556N|0695646W|43.7656389|-69.9461582||||||1|Orrs Island
567928|Hen Island|Island|ME|23|Cumberland|005|434724N|0695347W|43.790083|-69.8964358||||||6|Orrs Island
567929|Hen Island|Island|ME|23|Sagadahoc|023|434903N|0695132W|43.8175824|-69.8589356||||||1|Phippsburg
567930|Hen Island|Island|ME|23|Sagadahoc|023|434914N|0694235W|43.8206384|-69.7097676||||||0|Boothbay Harbor
567931|Hen Island|Island|ME|23|Knox|013|435929N|0690938W|43.9914712|-69.1605997||||||1|Tenants Harbor
567932|Hen Island|Island|ME|23|Hancock|009|441016N|0682825W|44.1711926|-68.4736314||||||3|Swans Island
567933|Hen Island|Island|ME|23|Hancock|009|441203N|0683359W|44.2009139|-68.5664119||||||0|Stinson Neck
567934|Hen Island|Island|ME|23|Washington|029|443112N|0674714W|44.5200781|-67.7872205||||||8|Harrington
567935|Hen Island Ledge|Bar|ME|23|Sagadahoc|023|434854N|0695148W|43.8150824|-69.8633801||||||0|Phippsburg
567936|Henderson Brook|Stream|ME|23|York|031|433724N|0704726W|43.6234124|-70.7906156|ME|433651N|0704615W|43.6141667|-70.7708333|118|Mousam Lake
567937|Henderson Brook|Stream|ME|23|Piscataquis|021|452842N|0691732W|45.4783805|-69.2922718|ME|452853N|0692053W|45.4813889|-69.3480556|198|Barren Mountain East
567938|Henderson Brook|Stream|ME|23|Aroostook|003|464543N|0691810W|46.7619782|-69.3028264|ME|464207N|0691605W|46.7019791|-69.2681045|238|Round Pond
567939|Henderson Hill|Summit|ME|23|Aroostook|003|460509N|0674748W|46.0858869|-67.7966838||||||236|Houlton South
567940|Henderson Point|Cape|ME|23|York|031|430429N|0704411W|43.074811|-70.7364415||||||1|Kittery
567941|Henderson Pond|Lake|ME|23|Piscataquis|021|453959N|0690617W|45.6664349|-69.1047691||||||408|Nahmakanta Stream
567942|Hendricks Head|Cape|ME|23|Lincoln|015|434922N|0694128W|43.8228606|-69.6911566||||||0|Boothbay Harbor
567943|Hendrickson Point|Cape|ME|23|Knox|013|440411N|0690332W|44.0698032|-69.0589282||||||1|Rockland
567944|Henhawk Ledge|Bench|ME|23|Somerset|025|451034N|0695923W|45.1761654|-69.9897848||||||164|Caratunk
567945|Henley School|School|ME|23|Cumberland|005|433830N|0701430W|43.6417494|-70.2417144||||||7|Portland East
567946|Henry Islands|Island|ME|23|Hancock|009|442247N|0684614W|44.3797993|-68.7705848||||||2|Castine
567947|Henry Mitchell Brook|Stream|ME|23|Franklin|007|444121N|0701403W|44.6892258|-70.2342299|ME|444045N|0701559W|44.679226|-70.2664523|164|Farmington
567948|Henry Point|Cape|ME|23|Hancock|009|442302N|0684645W|44.3839659|-68.7791961||||||5|Castine
567949|Henry Point|Cape|ME|23|Washington|029|443152N|0673519W|44.5311898|-67.588604||||||0|Jonesport
567950|Mount Henry|Summit|ME|23|Cumberland|005|440228N|0704117W|44.0411818|-70.688117||||||198|Bridgton
567951|Herman Point|Cape|ME|23|Penobscot|019|452340N|0684031W|45.3944981|-68.6753085||||||69|Mattamiscontis Mountain
567952|Hermit Island|Island|ME|23|Sagadahoc|023|434344N|0695111W|43.7289735|-69.8531014||||||31|Small Point
567953|Hermon|Populated Place|ME|23|Penobscot|019|444836N|0685448W|44.81007|-68.9133724||||||57|Hermon
567954|Hermon Bog|Swamp|ME|23|Penobscot|019|444818N|0685200W|44.8050703|-68.8667047||||||41|Bangor
567955|Hermon Center|Populated Place|ME|23|Penobscot|019|444747N|0685316W|44.7964592|-68.8878163||||||44|Hermon
567956|Hermon Hill|Summit|ME|23|Penobscot|019|445032N|0685225W|44.8422919|-68.8736491||||||110|Bangor
567957|Hermon Pond|Lake|ME|23|Penobscot|019|444651N|0685611W|44.7809036|-68.9364287||||||37|Hermon
567958|Hermon Elementary School|School|ME|23|Penobscot|019|444915N|0685337W|44.8209032|-68.8936496||||||53|Hermon
567959|Heron Island|Island|ME|23|Sagadahoc|023|434320N|0694816W|43.7223072|-69.8044898||||||4|Small Point
567960|Heron Island|Island|ME|23|Hancock|009|440602N|0682826W|44.1006384|-68.4739087||||||10|Johns Island
567961|Heron Island|Island|ME|23|Hancock|009|442221N|0680629W|44.3725801|-68.1080636||||||2|Schoodic Head
567962|Heron Island|Populated Place|ME|23|Lincoln|015|434949N|0693401W|43.8303611|-69.5669904||||||0|Pemaquid Point
567963|Heron Neck|Cape|ME|23|Knox|013|440133N|0685147W|44.0259153|-68.8630887||||||9|Vinalhaven
567964|Heron Neck Ledge|Bar|ME|23|Knox|013|440114N|0685145W|44.0206377|-68.8625333||||||0|Vinalhaven
567965|Herrick Bay|Bay|ME|23|Hancock|009|441537N|0683217W|44.2603575|-68.5380779||||||0|Brooklin
567966|Herrick Brook|Stream|ME|23|Oxford|017|441423N|0703856W|44.2397912|-70.6489519|ME|441722N|0704012W|44.2895126|-70.6700645|184|Waterford Flat
567967|Herrick Cemetery|Cemetery|ME|23|Androscoggin|001|440804N|0701145W|44.1345171|-70.1958874||||||91|Lake Auburn East
567968|Herrick Island|Island|ME|23|Piscataquis|021|451722N|0690046W|45.289496|-69.0128172||||||95|Brownville Junction
567969|Herricks Bog|Swamp|ME|23|Waldo|027|442153N|0690058W|44.3647989|-69.0161458||||||93|Lincolnville
567970|Herriman Cemetery|Cemetery|ME|23|Lincoln|015|440638N|0694155W|44.1106297|-69.698656||||||85|Wiscasset
567971|Harriman Point|Cape|ME|23|Hancock|009|441758N|0683200W|44.2995236|-68.5333555||||||6|Brooklin
567972|Herring Ledge|Bar|ME|23|Knox|013|435353N|0690032W|43.8981385|-69.0089278||||||0|Hewett Island
567973|Hersey Brook|Stream|ME|23|Penobscot|019|454242N|0682241W|45.7117217|-68.3780807|ME|454525N|0682558W|45.7569976|-68.4328049|135|Salmon Stream Lake
567974|Hersey Cemetery|Cemetery|ME|23|Oxford|017|442019N|0702642W|44.338679|-70.4450603||||||256|West Sumner
567975|Hersey Cove|Bay|ME|23|Washington|029|445604N|0670844W|44.9345226|-67.1455398||||||0|Pembroke
567976|Hersey Hill|Summit|ME|23|Androscoggin|001|441112N|0701850W|44.1867377|-70.313945||||||238|Lake Auburn West
567977|Hersey Hill|Summit|ME|23|Penobscot|019|450202N|0691509W|45.0339491|-69.2525454||||||268|Dexter
567978|Hersey Island|Island|ME|23|Kennebec|011|441856N|0695326W|44.3156244|-69.8906042||||||52|Winthrop
567979|Hersey Island|Island|ME|23|Penobscot|019|452524N|0682817W|45.4233902|-68.4714135||||||50|Lincoln Center
567980|Hersey Neck|Cape|ME|23|Washington|029|445548N|0670740W|44.9300783|-67.1277613||||||22|Pembroke
567981|Hersey Point|Cape|ME|23|Washington|029|445603N|0670910W|44.9342448|-67.1527623||||||11|Pembroke
567982|Hersey School|School|ME|23|Aroostook|003|460302N|0682124W|46.0506063|-68.3566963||||||229|Island Falls
567983|Herseys Upper Ledge|Bar|ME|23|Washington|029|445551N|0670854W|44.9309115|-67.1483177||||||0|Pembroke
567984|Hersom Lake|Lake|ME|23|Aroostook|003|463646N|0674945W|46.6128204|-67.8291891||||||204|Mars Hill
567985|Hesse Brook|Stream|ME|23|Aroostook|003|463844N|0691123W|46.6455917|-69.1897717|ME|463737N|0691432W|46.6269444|-69.2422222|327|First Musquacook Lake
567986|Hewes Brook|Stream|ME|23|Aroostook|003|465010N|0683727W|46.8361517|-68.6242115|ME|465244N|0683827W|46.8789292|-68.6408783|194|Portage Lake West
567987|Hewes Brook Pond|Lake|ME|23|Aroostook|003|465244N|0683815W|46.8789293|-68.6375449||||||268|Island Pond
567988|Hewes Point|Cape|ME|23|Waldo|027|441815N|0685314W|44.3042448|-68.8872536||||||3|Islesboro
567989|Hewett Island Rocks|Bar|ME|23|Knox|013|435859N|0690353W|43.9831378|-69.0647631||||||0|Hewett Island
567990|Hewey Cemetery|Cemetery|ME|23|Androscoggin|001|440428N|0700409W|44.0745197|-70.0692193||||||97|Lisbon Falls North
567991|Hewitt Brook|Stream|ME|23|Kennebec|011|442029N|0693347W|44.3414593|-69.5630988|ME|442212N|0693416W|44.37|-69.5711111|57|Weeks Mills
567992|Hibbard School|School|ME|23|Washington|029|445752N|0670428W|44.9645229|-67.0744257||||||22|Eastport
567993|Hickey Island|Island|ME|23|Washington|029|443549N|0672540W|44.5970232|-67.4277672||||||7|Roque Bluffs
567994|Hicks Brook|Stream|ME|23|Aroostook|003|455550N|0682207W|45.9306078|-68.3686391|ME|455521N|0682044W|45.9225|-68.3455556|147|Crystal
567995|Hicks Creek|Stream|ME|23|Washington|029|443209N|0674124W|44.5359115|-67.6899958|ME|443310N|0674328W|44.5527778|-67.7244444|0|Addison
567996|Hicks Pond|Reservoir|ME|23|Oxford|017|441906N|0703904W|44.3184011|-70.6511756||||||208|Greenwood
567997|Hicks Pond|Lake|ME|23|Somerset|025|445213N|0692041W|44.8703404|-69.3447697||||||84|Newport
567998|Hid Pond|Lake|ME|23|Franklin|007|450021N|0700752W|45.0058894|-70.1311765||||||377|Poplar Mountain
567999|Hidden Lake|Lake|ME|23|York|031|433648N|0705629W|43.613412|-70.9414527||||||171|Great East Lake
568000|Hidden Pond|Lake|ME|23|Aroostook|003|461255N|0680609W|46.215328|-68.102525||||||246|Ludlow
568001|Higgins Beach|Populated Place|ME|23|Cumberland|005|433336N|0701647W|43.5600843|-70.27977||||||4|Prouts Neck
568002|Higgins Brook|Stream|ME|23|Aroostook|003|460546N|0680336W|46.0961635|-68.0600222|ME|460340N|0680618W|46.0611111|-68.105|149|Meduxnekeag Lake
568003|Higgins Brook|Stream|ME|23|Somerset|025|461007N|0695020W|46.1686447|-69.8389544|ME|461047N|0694848W|46.1797222|-69.8133333|406|Spruce Brook
568004|Higgins Stream|Stream|ME|23|Somerset|025|445654N|0693102W|44.9483913|-69.5172707|ME|450420N|0694023W|45.0722777|-69.6731085|75|Harmony
568005|Higgins Brook|Stream|ME|23|Washington|029|452517N|0673703W|45.4214584|-67.617502|ME|452630N|0674103W|45.4417363|-67.6841702|73|Simsquish Lake
568006|Higgins Creek|Stream|ME|23|Cumberland|005|433405N|0701629W|43.5681397|-70.2747699|ME|433342N|0701735W|43.5616667|-70.2930556|0|Prouts Neck
568007|Higgins Mountain|Summit|ME|23|Sagadahoc|023|434854N|0694535W|43.8150827|-69.7597676||||||79|Phippsburg
568008|Higginsville|Populated Place|ME|23|Penobscot|019|445619N|0685711W|44.9386792|-68.9530939||||||40|Kenduskeag
568009|High Clam Ledge|Bar|ME|23|Knox|013|440004N|0690506W|44.0011932|-69.0850416||||||0|Rockland
568010|High Cut|Summit|ME|23|Penobscot|019|450437N|0690759W|45.0770049|-69.1330976||||||267|Garland
568011|High Head|Cape|ME|23|Cumberland|005|433332N|0701232W|43.5589738|-70.2089356||||||9|Cape Elizabeth
568012|High Head|Cape|ME|23|Knox|013|435220N|0685311W|43.8723056|-68.8864232||||||3|Matinicus
568013|High Head|Cape|ME|23|Hancock|009|442032N|0683316W|44.3423007|-68.5544672||||||5|Brooklin
568014|High Head|Summit|ME|23|Lincoln|015|435612N|0693915W|43.9367466|-69.6542127||||||44|Westport
568015|High Head|Summit|ME|23|Hancock|009|441518N|0683424W|44.2550797|-68.5733566||||||18|Brooklin
568016|High Head|Summit|ME|23|Washington|029|444633N|0672215W|44.7759105|-67.3708236||||||54|Long Lake
568017|High Head|Summit|ME|23|Hancock|009|442223N|0682344W|44.3731343|-68.395574||||||28|Bartlett Island
568018|High Head|Summit|ME|23|Hancock|009|442306N|0682735W|44.3850783|-68.4597422||||||6|Newbury Neck
568019|High Hill|Summit|ME|23|Washington|029|443943N|0673224W|44.6620219|-67.539993||||||58|Whitneyville
568020|High Island|Island|ME|23|Lincoln|015|435324N|0693253W|43.8900822|-69.5481021||||||1|Bristol
568021|High Island|Island|ME|23|Knox|013|435817N|0691101W|43.9714714|-69.183656||||||16|Tenants Harbor
568022|High Island|Island|ME|23|Knox|013|440049N|0690335W|44.013693|-69.0597627||||||22|Rockland
568023|High Ledge|Island|ME|23|Knox|013|434922N|0685300W|43.8228616|-68.8833676||||||4|Matinicus
568024|High Pasture|Populated Place|ME|23|York|031|431349N|0703506W|43.2303649|-70.5850529||||||18|York Beach
568025|High Pond|Lake|ME|23|Somerset|025|451603N|0700710W|45.2675534|-70.1195093||||||630|Pierce Pond
568026|High Pond|Lake|ME|23|Piscataquis|021|460809N|0685026W|46.1358785|-68.8406001||||||277|Trout Brook Mountain
568027|High Sheriff|Bar|ME|23|Hancock|009|440756N|0682806W|44.1323044|-68.4683532||||||0|Swans Island
568028|High Tide Island|Island|ME|23|Hancock|009|442252N|0684751W|44.3811881|-68.7975299||||||1|Castine
568029|Higher Pond|Lake|ME|23|Somerset|025|451624N|0700659W|45.2733866|-70.1164536||||||662|Pierce Pond
568030|Highland Cemetery|Cemetery|ME|23|York|031|430542N|0704427W|43.0950883|-70.7408864||||||18|Kittery
568031|Highland Cemetery|Cemetery|ME|23|York|031|434054N|0704722W|43.6817448|-70.789505||||||184|Limerick
568032|Highland Cemetery|Cemetery|ME|23|Cumberland|005|440604N|0703451W|44.1011819|-70.5808934||||||224|Casco
568033|Highland Cemetery|Cemetery|ME|23|Lincoln|015|441215N|0693233W|44.2042406|-69.5425444||||||83|North Whitefield
568034|Highland Cemetery|Cemetery|ME|23|Penobscot|019|444817N|0690140W|44.8047913|-69.0278195||||||74|Carmel
568035|Highland Grove Cemetery|Cemetery|ME|23|York|031|433545N|0705304W|43.5959125|-70.8845067||||||173|Great East Lake
568036|Highland Lake|Populated Place|ME|23|Cumberland|005|434437N|0702117W|43.7436904|-70.354773||||||65|Portland West
568037|Highland Lake|Lake|ME|23|Cumberland|005|434615N|0702127W|43.770912|-70.3575513||||||58|Cumberland Center
568038|Highland Lake|Reservoir|ME|23|Cumberland|005|440324N|0704246W|44.0567371|-70.7128399||||||129|Bridgton
568039|Highland Memorial Gardens|Cemetery|ME|23|Cumberland|005|433700N|0701646W|43.6167496|-70.2794927||||||28|Prouts Neck
568040|Highland School|School|ME|23|Somerset|025|450318N|0700451W|45.0550557|-70.0808977||||||194|Witham Mountain
568041|Highland Spring|Spring|ME|23|Androscoggin|001|440634N|0701036W|44.1095178|-70.1767204||||||115|Lewiston
568042|Highlands|Populated Place|ME|23|Cumberland|005|434006N|0701727W|43.6684149|-70.2908822||||||38|Portland West
568043|Highpine|Populated Place|ME|23|York|031|432121N|0703914W|43.3559179|-70.6539437||||||62|North Berwick
568044|Hill|Populated Place|ME|23|Aroostook|003|461623N|0675029W|46.2731049|-67.8414091||||||151|Monticello
568045|Hill Brook|Stream|ME|23|Cumberland|005|435510N|0704135W|43.9195174|-70.6931159|ME|435554N|0704321W|43.9316667|-70.7225|131|North Sebago
568046|Hill Brook|Stream|ME|23|Washington|029|452319N|0674021W|45.3886811|-67.6725024|ME|452447N|0674452W|45.4130556|-67.7477778|84|Tomah Mountain
568047|Hill Brook|Stream|ME|23|Penobscot|019|444654N|0690033W|44.7817364|-69.0092082|ME|444356N|0690031W|44.7322926|-69.0086527|38|Carmel
568048|Hill Brook|Stream|ME|23|Aroostook|003|462228N|0675927W|46.37449|-67.990858|ME|462433N|0680206W|46.4092111|-68.0350268|193|Harvey
568049|Hill Cemetery|Cemetery|ME|23|York|031|430840N|0704830W|43.144531|-70.8083891||||||24|Dover East
568050|Hill Creek|Stream|ME|23|York|031|430609N|0704329W|43.1025883|-70.7247752|ME|430639N|0704222W|43.1108333|-70.7061111|4|Kittery
568051|Hill Pond|Lake|ME|23|Somerset|025|455537N|0701354W|45.9269843|-70.2317385||||||546|Penobscot Lake
568052|Hill Ridge|Ridge|ME|23|Androscoggin|001|440931N|0700740W|44.1586837|-70.127831||||||212|Lake Auburn East
568053|Hill School|School|ME|23|Penobscot|019|444452N|0690030W|44.7478479|-69.0083753||||||71|East Dixmont
568054|Hillcrest Cemetery|Cemetery|ME|23|Waldo|027|442429N|0691248W|44.4081297|-69.2133748||||||64|Morrill
568055|Hillcrest Cemetery|Cemetery|ME|23|Hancock|009|442737N|0680410W|44.4603567|-68.0694513||||||54|Winter Harbor
568056|Hillcrest Cemetery|Cemetery|ME|23|Hancock|009|443047N|0681332W|44.5131332|-68.2255698||||||46|Sullivan
568057|Hiller Ridge|Ridge|ME|23|Hancock|009|443953N|0681846W|44.6647968|-68.3127965||||||108|Eastbrook
568058|Hillman Cemetery|Cemetery|ME|23|Androscoggin|001|442500N|0700955W|44.416733|-70.1653347||||||96|Livermore Falls
568059|Hillrest Cemetery|Cemetery|ME|23|Hancock|009|441535N|0682310W|44.2598024|-68.3861295||||||36|Bartlett Island
568060|Hills Beach|Beach|ME|23|York|031|432716N|0702219W|43.45453|-70.3719936||||||0|Biddeford Pool
568061|Hills Beach|Populated Place|ME|23|York|031|432730N|0702241W|43.4584188|-70.3781049||||||6|Biddeford
568062|Hills Cemetery|Cemetery|ME|23|Waldo|027|442023N|0690332W|44.339799|-69.058925||||||121|Lincolnville
568063|Hills Cove|Bay|ME|23|Hancock|009|443117N|0681637W|44.5214662|-68.2769605||||||0|Hancock
568064|Hills Point|Cape|ME|23|York|031|432851N|0702516W|43.4809181|-70.4211615||||||2|Biddeford
568065|Hills Pond|Lake|ME|23|Franklin|007|444006N|0702104W|44.6683933|-70.3511754||||||363|Mount Blue
568066|Hillside|Populated Place|ME|23|Cumberland|005|435645N|0704256W|43.9459056|-70.7156166||||||250|North Sebago
568067|Hillside Cemetery|Cemetery|ME|23|York|031|431911N|0704423W|43.3198066|-70.7397784||||||48|North Berwick
568068|Hillside Cemetery|Cemetery|ME|23|Cumberland|005|434343N|0702620W|43.7286901|-70.4389411||||||53|Gorham
568069|Hillside Cemetery|Cemetery|ME|23|Sagadahoc|023|434647N|0694803W|43.7798059|-69.8008791||||||38|Phippsburg
568070|Hillside Cemetery|Cemetery|ME|23|Knox|013|435710N|0691306W|43.9528605|-69.2183793||||||19|Tenants Harbor
568071|Hillside Cemetery|Cemetery|ME|23|Lincoln|015|440017N|0692533W|44.0048033|-69.4258812||||||19|Waldoboro West
568072|Hillside Cemetery|Cemetery|ME|23|Oxford|017|441505N|0702956W|44.2514585|-70.4989483||||||193|West Sumner
568073|Hillside Cemetery|Cemetery|ME|23|Waldo|027|442356N|0690727W|44.398964|-69.1242051||||||132|Belfast
568074|Hillside Cemetery|Cemetery|ME|23|Hancock|009|442523N|0681506W|44.4231343|-68.2516818||||||36|Salsbury Cove
568075|Hillside Cemetery|Cemetery|ME|23|Hancock|009|442553N|0680614W|44.4314681|-68.1038971||||||49|Winter Harbor
568076|Hillside Cemetery|Cemetery|ME|23|Oxford|017|442817N|0701800W|44.4714537|-70.3000604||||||122|Canton
568077|Hillside Cemetery|Cemetery|ME|23|Hancock|009|443048N|0683043W|44.5134095|-68.5119658||||||42|Branch Lake
568078|Hillside Cemetery|Cemetery|ME|23|Hancock|009|444328N|0681956W|44.7245178|-68.3322424||||||144|Eastbrook
568079|Hillside Cemetery|Cemetery|ME|23|Washington|029|445439N|0665931W|44.9109127|-66.991923||||||41|Eastport
568080|Hillside Cemetery|Cemetery|ME|23|Washington|029|445714N|0671006W|44.9539668|-67.1683184||||||21|Pembroke
568081|Hillside Cemetery|Cemetery|ME|23|Piscataquis|021|451643N|0692932W|45.2786607|-69.4922727||||||273|Monson East
568082|Hillside Quarry|Mine|ME|23|Piscataquis|021|451625N|0692921W|45.2736608|-69.489217||||||297|Monson East
568083|Hillside School|School|ME|23|Aroostook|003|463829N|0680939W|46.6414307|-68.1608669||||||175|Mapleton
568084|Hillside School|School|ME|23|Aroostook|003|471538N|0683133W|47.2605953|-68.5258792||||||347|Fort Kent North
568085|Hillton Point|Cape|ME|23|Lincoln|015|435829N|0693948W|43.9748009|-69.6633795||||||6|Westport
568086|Hilltop Cemetery|Cemetery|ME|23|Androscoggin|001|435839N|0700232W|43.9775782|-70.0422746||||||45|Lisbon Falls South
568087|Hilt Brook|Stream|ME|23|Aroostook|003|463225N|0675206W|46.5403197|-67.8683577|ME|463239N|0674905W|46.5441667|-67.8180556|142|Mars Hill
568088|Hilton Bridge|Bridge|ME|23|Somerset|025|444417N|0693453W|44.7381187|-69.5814376||||||49|Clinton
568089|Hilton Brook|Stream|ME|23|York|031|431510N|0704654W|43.2528627|-70.7817234|ME|431530N|0704614W|43.2583333|-70.7705556|30|Somersworth
568090|Hilton Brook|Stream|ME|23|Somerset|025|443842N|0695535W|44.6450623|-69.926445|ME|443757N|0695658W|44.6325|-69.9494444|95|Mercer
568091|Hilton Brook|Stream|ME|23|Somerset|025|444553N|0695504W|44.7647821|-69.9178361|ME|444630N|0695802W|44.775|-69.9672222|60|Madison West
568092|Hilton Cemetery|Cemetery|ME|23|Oxford|017|440010N|0704649W|44.0028484|-70.7803407||||||199|Pleasant Mountain
568093|Hilton Cemetery|Cemetery|ME|23|Hancock|009|443000N|0683502W|44.5000761|-68.5839125||||||94|Blue Hill
568094|Hilton Cove|Bay|ME|23|Lincoln|015|435932N|0694023W|43.9923003|-69.6731017||||||0|Westport
568095|Hilton Farm|Locale|ME|23|Somerset|025|454654N|0702128W|45.7817113|-70.3578504||||||508|Campbell Brook
568096|Hilton Hill|Summit|ME|23|Somerset|025|444813N|0695530W|44.8036704|-69.9250589||||||202|Madison West
568097|Hilton Hill|Summit|ME|23|Somerset|025|444900N|0694141W|44.8167275|-69.6947736||||||167|Skowhegan
568098|Hilton Ponds|Lake|ME|23|Piscataquis|021|451101N|0693809W|45.183664|-69.6358862||||||426|Foster Ridge
568099|Hinckley|Populated Place|ME|23|Somerset|025|444108N|0693757W|44.6856193|-69.6325485||||||37|Hinckley
568100|Hinckley Brook|Stream|ME|23|Piscataquis|021|454053N|0691854W|45.6814329|-69.3150507|ME|454220N|0692220W|45.7055556|-69.3722222|387|Farrar Mountain
568101|Hinckley Brook|Stream|ME|23|Piscataquis|021|461145N|0685448W|46.1958772|-68.9133798|ME|461013N|0685801W|46.1702778|-68.9669444|204|Frost Pond
568102|Hinckley Cove|Bay|ME|23|Piscataquis|021|454112N|0691923W|45.6867105|-69.3231064||||||387|Farrar Mountain
568103|Hinckley Hill|Summit|ME|23|Somerset|025|461434N|0700555W|46.2428111|-70.0986855||||||550|Hinckley Hill
568104|Hinkley Brook|Stream|ME|23|Hancock|009|445800N|0682021W|44.9667348|-68.3391871|ME|450015N|0682119W|45.0042338|-68.3552986|88|Great Pond
568105|Hinkley Hill|Summit|ME|23|Penobscot|019|444630N|0685810W|44.7750701|-68.9694852||||||153|Hermon
568106|Hinton Point|Cape|ME|23|Washington|029|450552N|0670701W|45.0978543|-67.116929||||||18|Robbinston
568107|Hio Hill|Summit|ME|23|Hancock|009|441552N|0681929W|44.2645248|-68.3247389||||||51|Southwest Harbor
568108|Hio Ridge|Ridge|ME|23|Cumberland|005|440246N|0704633W|44.0461813|-70.7758968||||||240|Pleasant Mountain
568109|Hio Ridge Cemetery|Cemetery|ME|23|Cumberland|005|440255N|0704635W|44.0486812|-70.7764523||||||226|Pleasant Mountain
568110|Hiram|Populated Place|ME|23|Oxford|017|435243N|0704812W|43.8786847|-70.8033959||||||110|Hiram
568111|Hitching Post Point|Cape|ME|23|Aroostook|003|455717N|0680843W|45.9547765|-68.1453||||||134|Mattawamkeag Lake
568112|Hobart Bog|Reservoir|ME|23|Washington|029|445054N|0671516W|44.8484108|-67.2544324||||||36|Long Lake
568113|Hobart Brook|Stream|ME|23|Penobscot|019|461145N|0683544W|46.1958799|-68.5955954|ME|461333N|0683904W|46.2258793|-68.6511527|210|Hay Brook Mountain
568114|Hobart Deadwater|Swamp|ME|23|Penobscot|019|461233N|0683657W|46.209213|-68.6158739||||||225|Hay Brook Mountain
568115|Hobart Hill|Summit|ME|23|Aroostook|003|463935N|0680435W|46.659764|-68.0764193||||||202|Presque Isle
568116|Hobart Lake|Lake|ME|23|Washington|029|445007N|0671544W|44.8353553|-67.2622103||||||38|Long Lake
568117|Hobart Meadow Mountain|Summit|ME|23|Washington|029|445220N|0671328W|44.8723|-67.2244316||||||52|Whiting
568118|Hobart Pond|Lake|ME|23|Penobscot|019|461212N|0683811W|46.2033796|-68.6364297||||||236|Hay Lake
568119|Hobart Stream|Stream|ME|23|Washington|029|445318N|0671147W|44.8884113|-67.196375|ME|445159N|0671758W|44.8664662|-67.2994334|2|Pembroke
568120|Hobbs Brook|Stream|ME|23|Cumberland|005|434735N|0701838W|43.7931342|-70.3106063|ME|434748N|0701728W|43.7966667|-70.2911111|28|Cumberland Center
568121|Hobbs Brook|Stream|ME|23|York|031|432130N|0703644W|43.3584182|-70.6122763|ME|432157N|0703816W|43.3659179|-70.6378323|28|Wells
568122|Hobbs Brook|Stream|ME|23|Oxford|017|441427N|0704257W|44.240902|-70.7158981|ME|441645N|0704053W|44.279235|-70.6814534|146|Waterford Flat
568123|Hobbs Hill|Summit|ME|23|Cumberland|005|440706N|0703920W|44.1184035|-70.6556173||||||224|Bridgton
568124|Hobbs Pond|Lake|ME|23|York|031|432050N|0703742W|43.3473071|-70.6283877||||||38|North Berwick
568125|Hobbs Pond|Lake|ME|23|Knox|013|441456N|0691001W|44.2489666|-69.1669848||||||108|West Rockport
568126|Hobbstown Depot Camp|Locale|ME|23|Somerset|025|452745N|0701735W|45.4625496|-70.2931225||||||346|Spencer Lake
568127|Hockamock Head|Cape|ME|23|Hancock|009|440810N|0682700W|44.1361933|-68.4500194||||||25|Swans Island
568128|Hockenhull Brook|Stream|ME|23|Aroostook|003|464654N|0675046W|46.7817102|-67.8461319|ME|464549N|0675428W|46.7636541|-67.9078014|104|Fort Fairfield
568129|Hockomock Bay|Bay|ME|23|Sagadahoc|023|435334N|0694445W|43.892858|-69.7458786||||||0|Westport
568130|Hockomock Channel|Channel|ME|23|Lincoln|015|435929N|0692408W|43.9914704|-69.40227||||||0|Louds Island
568131|Hockomock Point|Cape|ME|23|Sagadahoc|023|435335N|0694534W|43.8931358|-69.7594899||||||11|Bath
568132|Hockomock Point|Cape|ME|23|Lincoln|015|435846N|0692523W|43.9795259|-69.4231032||||||0|Louds Island
568133|Hocter Pond|Lake|ME|23|Penobscot|019|455042N|0682604W|45.8450522|-68.4344731||||||155|Benedicta
568134|Hodgdon|Populated Place|ME|23|Aroostook|003|460314N|0675200W|46.0539429|-67.8666846||||||130|Houlton South
568135|Hodgdon Brook|Stream|ME|23|Hancock|009|441918N|0682348W|44.3217461|-68.3966852|ME|441924N|0682259W|44.3233333|-68.3830556|12|Bartlett Island
568136|Hodgdon Corners|Populated Place|ME|23|Aroostook|003|460232N|0675133W|46.0422765|-67.8591843||||||145|Houlton South
568137|Hodgdon Island|Island|ME|23|Lincoln|015|435245N|0694006W|43.879248|-69.6683791||||||9|Westport
568138|Hodgdon Island|Island|ME|23|Kennebec|011|441715N|0695417W|44.2875694|-69.9047708||||||54|Winthrop
568139|Hodgdon Ledge|Bar|ME|23|Lincoln|015|435251N|0694141W|43.8809143|-69.6947678||||||0|Westport
568140|Hodgdon Pond|Lake|ME|23|Hancock|009|441924N|0682349W|44.3234127|-68.396963||||||12|Bartlett Island
568141|Hodgon Cove|Bay|ME|23|Hancock|009|441922N|0682437W|44.3228571|-68.4102966||||||0|Bartlett Island
568142|Hodge Hill|Summit|ME|23|Androscoggin|001|440702N|0701953W|44.1172943|-70.3314448||||||149|Minot
